CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.184,45.852,61.092,40.629,10.870,41.307,42.646,40.959,34.286
0.177,46.354,61.092,40.875,10.868,41.022,43.158,40.508,34.699
0.207,45.838,61.387,40.532,10.780,40.523,43.133,40.573,34.283
0.168,46.533,61.555,40.525,10.805,41.111,43.118,41.043,34.435
0.197,46.399,61.854,40.416,10.778,40.787,42.531,41.115,33.796
0.121,46.331,62.049,40.657,11.199,40.774,42.731,40.445,34.048
0.236,46.548,60.911,40.946,11.074,40.962,42.666,40.962,34.163
0.273,46.651,61.653,40.386,11.093,41.100,42.994,41.251,34.008
0.277,46.116,61.600,40.264,10.952,41.795,43.126,41.083,33.632
0.233,46.137,61.741,40.558,10.699,41.069,43.263,41.235,33.728
0.206,46.432,61.778,40.664,10.916,41.053,43.130,41.486,34.022
0.293,46.135,61.833,40.615,11.089,41.292,43.329,40.785,34.058
0.240,46.028,61.508,40.730,10.774,40.789,43.298,40.550,34.056
0.265,46.383,61.389,40.878,11.025,41.064,43.078,41.453,33.637
0.176,45.965,61.311,40.979,11.008,40.792,42.676,40.847,34.480
0.207,45.535,61.346,40.913,11.071,41.279,42.883,40.670,34.348
0.177,46.767,61.796,40.593,10.967,41.373,43.153,40.439,34.610
0.190,45.690,60.945,40.476,11.012,41.249,43.308,41.061,34.409
0.143,45.888,61.303,40.417,10.926,41.068,43.213,41.010,34.566
0.215,46.119,61.506,40.747,10.628,40.754,42.861,40.883,34.316
0.084,46.467,61.792,40.470,11.049,40.983,43.414,40.916,34.383
0.201,46.013,61.901,41.177,11.151,41.402,42.868,41.479,34.125
0.211,45.754,61.577,40.591,10.901,41.191,43.055,40.506,34.034
0.281,46.389,60.963,40.931,10.740,40.958,42.696,40.951,33.916
0.159,46.120,62.036,41.058,10.705,41.086,42.842,40.728,33.888
0.177,46.809,61.257,40.376,10.998,41.457,43.149,41.220,34.195
0.201,46.033,61.947,40.801,11.257,41.148,42.845,40.904,33.999
0.085,46.621,62.276,40.608,11.137,41.348,43.041,40.940,34.150
0.215,46.092,61.633,40.879,10.710,40.781,42.751,40.313,34.204
0.327,46.243,61.785,40.788,10.861,41.108,43.211,41.255,34.364
0.214,46.280,61.852,40.642,10.680,41.037,42.747,40.372,34.231
0.231,45.920,61.021,40.232,10.938,40.372,42.843,40.980,34.257
0.164,45.999,61.343,40.734,10.972,41.305,43.432,41.109,34.316
0.199,46.609,61.727,41.145,10.924,41.591,42.892,41.443,34.091
0.188,46.441,61.719,40.679,10.999,40.907,42.638,41.183,34.109
0.225,45.846,61.975,40.998,10.866,40.990,42.652,40.918,33.964
0.254,46.767,61.520,40.715,10.876,40.887,42.938,40.718,34.294
0.188,45.977,61.387,40.795,11.001,40.840,43.091,40.851,33.627
0.175,46.165,61.211,40.516,10.645,41.403,42.712,40.785,34.598
0.210,46.507,61.949,40.838,10.614,40.889,42.879,41.156,33.912
0.175,46.171,61.487,40.224,11.252,41.505,43.153,40.966,34.179
0.177,46.495,62.095,40.239,10.898,41.117,43.238,41.074,34.161
0.234,46.009,61.277,40.405,10.921,40.934,42.469,40.934,33.805
0.233,46.087,61.629,40.429,10.978,41.115,42.463,41.083,34.017
0.139,46.082,61.411,41.078,11.043,40.886,43.045,41.001,33.990
0.226,46.757,61.189,40.514,10.733,40.958,43.531,41.102,34.316
0.281,46.135,62.351,41.005,10.768,41.409,42.649,40.818,34.033
0.278,46.365,62.360,41.114,10.836,40.903,43.367,40.502,34.252
0.236,46.693,61.775,40.415,11.059,41.067,42.987,40.787,33.805
0.215,47.074,62.101,40.572,10.793,41.343,42.532,40.898,34.112
0.250,46.183,61.915,41.021,10.731,40.942,42.983,40.930,34.293
0.213,46.508,61.330,40.501,10.993,40.938,42.637,41.124,33.830
0.114,45.899,61.962,40.802,10.730,41.099,43.056,40.430,34.093
0.227,46.446,61.825,40.703,11.133,40.361,43.180,40.987,34.173
0.226,46.308,61.170,40.787,10.772,40.774,43.436,41.206,33.963
0.220,46.088,61.709,41.609,10.853,41.250,43.066,41.239,34.124
0.223,46.117,61.047,41.409,10.942,40.666,43.074,40.774,33.731
0.218,46.126,62.134,41.005,11.052,40.808,42.737,40.775,34.574
0.307,45.922,61.268,40.651,11.126,40.949,42.757,41.059,34.191
0.196,46.232,61.111,40.710,11.005,40.866,43.197,40.682,34.539
0.228,46.323,61.476,40.236,10.804,40.874,43.237,41.077,34.082
0.266,46.917,62.133,40.676,10.876,41.097,43.144,40.940,33.831
0.276,46.213,61.213,40.584,10.888,40.922,43.299,40.764,34.375
0.232,45.739,61.348,40.474,11.109,41.195,43.085,41.063,34.293
0.237,46.369,61.716,40.510,10.831,40.773,42.718,41.259,34.264
0.168,45.947,61.635,40.888,10.762,40.940,43.135,41.013,34.348
0.198,46.284,61.923,40.849,10.967,41.136,42.886,41.493,34.028
0.170,46.173,61.325,40.343,10.816,41.086,43.144,40.535,34.328
0.239,45.921,61.965,40.819,10.794,41.275,43.165,40.783,33.944
0.108,46.055,61.752,40.201,11.021,40.642,42.787,40.792,33.988
0.252,45.986,61.600,40.959,11.100,40.706,42.870,40.794,34.108
0.160,46.125,61.489,40.752,10.889,41.040,42.933,41.009,34.307
0.243,46.397,62.083,40.441,10.803,41.478,43.079,40.860,34.428
0.211,46.546,61.630,40.701,10.886,40.650,43.022,40.901,33.750
0.265,46.200,62.352,40.570,10.889,41.179,42.818,40.629,34.378
0.174,46.428,61.758,40.567,10.963,41.445,42.835,41.192,34.504
0.261,46.555,61.973,40.492,10.616,41.289,42.538,40.512,34.042
0.180,46.323,61.830,40.861,10.846,40.848,43.596,40.576,34.017
0.213,45.778,61.901,40.444,10.977,40.672,42.314,40.990,34.068
0.186,45.978,61.479,40.852,10.958,41.019,42.842,41.418,34.478
0.094,45.801,61.274,41.049,10.837,41.309,43.051,40.811,34.175
0.201,46.747,61.937,40.400,10.864,41.012,43.056,41.165,34.379
0.184,46.036,61.567,40.868,10.764,41.134,42.909,40.911,34.181
0.188,46.585,61.910,40.587,10.772,40.810,43.361,40.831,34.122
0.235,45.796,61.345,40.506,10.757,40.622,42.689,40.674,34.137
0.242,46.490,61.473,40.662,10.826,41.338,43.322,40.714,34.428
0.262,46.450,61.691,40.902,10.901,40.534,42.716,40.808,34.401
0.177,46.024,61.780,40.667,10.852,41.219,42.843,40.768,33.740
0.197,46.176,61.792,41.041,10.807,41.057,42.804,41.074,34.437
0.247,46.051,62.121,41.159,10.856,41.231,42.665,40.518,34.219
0.203,46.568,61.803,40.915,10.826,40.470,42.816,40.980,33.916
0.190,46.365,61.548,40.381,11.012,40.968,42.744,40.678,34.099
0.195,46.259,61.584,41.048,11.155,41.301,42.614,41.146,34.480
0.273,46.544,61.656,40.549,10.835,40.941,42.631,41.444,34.004
0.253,46.202,61.666,40.749,10.899,40.846,43.153,41.007,34.153
0.163,46.024,61.434,40.171,10.693,41.190,42.718,40.739,34.214
0.209,46.424,61.429,40.258,11.041,41.034,43.504,40.359,34.382
0.226,46.812,61.726,40.565,10.865,40.705,43.093,40.594,34.816
0.213,46.036,61.831,40.523,11.141,41.274,43.148,40.850,33.675
