CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.210,45.988,61.157,40.231,10.682,39.977,42.321,40.340,33.756
0.234,45.788,61.273,40.081,10.908,40.545,41.847,40.233,33.637
0.308,46.034,61.928,40.805,10.349,40.854,41.820,40.662,33.302
0.387,45.609,61.717,39.992,10.600,40.253,42.045,40.003,33.601
0.168,45.693,61.619,40.608,10.499,40.717,42.465,40.228,33.719
0.209,46.306,61.443,40.463,10.843,40.690,42.075,40.227,33.406
0.256,46.275,60.863,40.492,10.378,40.147,42.140,40.183,33.214
0.309,45.808,61.259,39.711,10.521,39.861,42.001,40.030,33.634
0.277,46.035,60.768,40.265,10.669,40.544,41.809,39.892,33.072
0.263,46.069,61.123,39.990,10.768,40.551,42.193,40.561,33.060
0.335,45.642,61.054,40.963,10.565,40.084,42.032,40.826,33.536
0.311,45.337,60.683,39.281,10.595,40.278,42.055,40.249,33.479
0.215,45.592,61.226,40.181,10.617,40.906,41.885,40.472,33.428
0.261,45.787,61.273,40.517,10.892,40.277,42.574,39.627,33.645
0.152,45.367,61.963,40.633,10.707,40.326,42.213,40.178,34.039
0.279,46.477,61.363,40.359,10.508,40.285,42.312,40.070,33.232
0.320,46.190,61.111,40.785,10.826,40.677,42.205,40.363,33.814
0.258,45.973,61.332,40.756,10.513,40.220,42.240,40.309,33.859
0.229,45.828,60.749,40.528,10.689,40.311,41.315,39.852,33.608
0.332,46.002,61.354,39.874,10.770,40.182,41.797,40.427,33.846
0.306,45.873,60.661,39.885,10.610,40.399,41.866,40.016,33.861
0.194,45.504,60.688,39.753,10.664,40.215,41.701,40.716,33.211
0.254,45.379,61.301,40.158,10.698,40.165,41.632,40.340,33.569
0.174,46.473,61.139,40.887,10.659,40.831,41.531,40.163,33.208
0.241,45.389,61.267,40.432,10.769,40.307,41.755,39.949,32.837
0.109,46.138,60.800,40.484,10.857,40.633,41.949,40.315,33.747
0.243,46.022,60.996,40.183,10.741,40.487,41.895,40.197,33.486
0.231,45.998,61.265,40.108,10.639,40.511,42.067,40.671,33.351
0.193,46.193,61.321,40.194,10.382,40.318,42.140,39.849,33.674
0.218,46.302,61.479,39.874,10.790,40.272,41.926,40.170,33.500
0.212,46.402,61.052,40.726,10.818,40.793,42.024,40.129,33.482
0.234,46.424,61.710,40.156,10.755,40.651,41.978,40.026,34.017
0.153,45.811,60.975,40.655,10.692,40.759,41.867,40.150,33.383
0.323,46.040,61.019,40.209,10.525,40.629,42.059,39.744,33.557
0.277,45.578,60.670,40.506,10.869,40.501,41.391,40.177,33.594
0.260,45.885,61.164,40.061,10.709,40.752,41.964,40.571,33.815
0.223,46.001,60.862,40.387,10.859,41.008,42.203,40.244,33.501
0.210,45.396,60.916,40.668,10.730,40.730,42.498,39.960,33.396
0.244,46.206,61.226,40.063,10.519,40.918,41.954,40.105,33.186
0.228,45.525,60.787,40.319,10.997,40.359,41.667,40.176,34.074
0.274,45.849,61.138,40.169,10.605,40.525,41.997,40.469,33.365
0.208,46.043,60.832,40.411,10.867,40.401,42.389,40.034,33.705
0.196,46.052,61.871,40.195,10.735,40.749,41.763,40.334,33.595
