CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.141,39.978,55.146,35.357,8.102,35.266,36.010,34.052,27.398
0.140,40.848,54.862,35.611,8.018,35.535,36.037,34.742,27.803
0.097,40.499,55.489,35.609,8.109,35.134,35.885,34.337,27.810
0.171,40.477,55.453,36.122,7.833,34.922,36.138,34.682,27.655
0.249,40.662,55.197,35.939,8.205,34.707,36.050,34.886,27.786
0.247,40.260,55.171,35.680,8.193,35.010,35.826,34.687,27.639
0.167,40.634,55.577,35.934,8.110,34.659,35.679,34.232,27.863
0.189,40.306,54.880,35.592,8.030,34.844,36.277,34.335,27.634
0.162,40.655,55.033,35.703,8.284,35.286,35.627,34.799,27.926
0.202,40.596,55.848,35.803,8.189,34.588,35.893,34.284,27.726
0.191,40.483,55.394,35.929,7.994,34.872,36.097,33.808,27.645
0.192,40.610,55.152,35.664,8.056,35.419,36.542,34.367,28.021
0.210,40.645,55.075,35.733,8.050,35.059,35.760,33.780,27.727
0.247,39.649,55.512,35.653,8.089,34.947,35.866,34.444,27.719
0.198,40.371,55.452,35.667,8.096,35.232,35.962,34.478,27.704
0.098,40.382,55.169,35.820,8.055,34.888,35.901,34.997,27.764
0.239,40.482,55.490,36.359,8.099,35.085,36.077,34.515,27.695
0.204,40.566,55.211,35.539,8.251,35.130,36.345,34.617,27.674
0.145,40.642,55.688,35.477,7.882,34.957,36.098,34.490,27.990
0.158,40.438,55.440,35.413,7.805,35.178,35.782,34.437,27.683
0.141,40.163,55.602,35.492,7.965,35.383,35.898,34.429,27.717
