CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.400,39.260,54.305,34.730,7.608,33.845,34.807,32.909,26.548
0.308,39.089,54.214,34.746,7.582,33.720,34.391,32.892,26.516
0.355,39.156,54.028,34.479,7.436,33.722,34.812,33.109,26.391
0.225,39.544,54.210,34.847,7.231,33.637,34.663,32.893,25.987
0.330,39.250,54.895,34.938,7.518,33.584,35.018,33.639,26.316
0.344,39.537,54.940,34.482,7.372,33.685,34.503,33.106,26.329
0.304,38.969,54.496,35.115,7.400,33.555,34.838,32.933,26.438
0.375,38.797,53.731,34.598,7.215,34.167,35.103,32.823,26.529
0.393,39.369,54.550,34.710,7.575,32.933,34.901,33.392,26.166
0.317,39.561,54.019,34.559,7.422,33.524,34.616,32.578,26.386
0.269,38.618,54.261,34.563,7.495,33.596,34.525,33.268,26.350
0.329,39.441,54.749,34.455,7.388,33.860,34.599,32.763,26.396
0.218,39.573,54.685,34.526,7.577,33.758,34.574,32.915,26.359
0.329,39.220,54.311,34.507,7.594,34.015,34.490,33.041,26.210
0.265,39.223,54.195,34.933,7.434,33.864,34.991,33.455,26.547
0.275,39.288,54.323,34.791,7.568,33.596,35.039,32.892,26.433
0.235,38.674,54.388,34.327,7.542,33.746,34.873,32.848,26.689
0.336,39.244,54.131,34.634,7.517,33.575,34.589,33.194,26.143
0.218,39.190,54.513,34.646,7.710,33.935,34.813,33.074,26.184
0.266,39.582,54.315,34.534,7.310,33.847,34.831,33.058,26.175
0.283,39.170,54.465,34.751,7.344,34.013,34.805,32.875,26.255
0.246,39.379,54.312,34.587,7.419,33.642,35.416,33.360,26.006
0.296,39.361,54.719,34.766,7.365,33.763,34.290,33.139,26.185
0.263,39.407,54.809,34.721,7.339,33.705,34.520,32.728,26.547
0.306,39.419,54.226,34.440,7.413,33.653,34.455,33.156,26.088
0.199,39.079,54.138,35.050,7.512,34.191,34.503,32.987,26.671
0.366,39.144,54.291,34.541,7.457,33.804,35.103,33.539,26.465
0.274,38.807,54.688,34.758,7.507,34.069,34.473,33.102,26.336
0.359,39.279,54.831,34.396,7.450,34.075,34.703,33.185,26.244
0.299,39.185,53.735,34.692,7.611,33.713,34.501,33.034,26.311
0.340,39.129,54.729,34.327,7.321,33.471,34.523,33.238,26.016
0.264,39.140,54.616,34.686,7.248,34.245,34.933,33.335,26.448
