CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.306,41.212,55.743,35.532,8.311,35.292,37.060,34.634,28.176
0.244,41.319,55.917,36.252,8.307,35.444,36.445,35.341,28.661
0.225,41.087,56.123,35.966,8.028,35.685,37.098,34.971,28.695
0.377,41.633,56.031,36.371,8.195,35.544,37.217,35.236,27.867
0.336,41.183,56.040,36.024,8.097,35.572,36.794,35.103,28.386
0.224,40.648,55.764,36.597,8.213,35.012,36.674,34.676,27.944
0.345,41.280,55.790,36.281,8.172,35.321,36.974,35.181,28.166
0.267,41.318,55.745,36.079,8.127,35.202,36.932,34.904,28.390
0.321,41.292,56.068,36.396,8.323,35.832,37.709,35.215,28.139
0.290,40.939,55.762,36.239,8.141,35.626,36.801,34.868,28.599
0.405,41.346,56.226,36.282,8.430,35.492,36.380,34.768,28.357
0.309,41.175,55.745,36.143,8.287,35.812,37.116,35.328,28.202
0.266,41.001,56.048,35.774,8.285,35.669,36.808,35.020,28.172
0.248,41.301,55.642,36.101,8.216,35.659,36.980,34.795,28.421
0.259,40.847,56.346,36.058,8.152,35.627,36.737,34.779,28.344
0.306,41.355,55.644,36.216,8.061,35.713,36.616,35.248,27.942
0.242,41.490,56.527,36.352,8.314,35.346,37.073,34.481,28.242
0.220,41.811,55.685,35.908,8.226,35.470,36.640,34.823,28.374
0.335,41.465,55.373,36.093,8.076,35.417,36.316,35.086,28.475
0.350,41.123,55.587,36.398,8.340,35.570,36.842,35.234,28.184
0.379,41.268,55.453,36.218,8.314,35.313,36.743,34.895,28.408
0.269,41.290,55.612,36.438,8.288,35.539,36.709,35.000,28.555
0.358,40.956,56.138,35.607,8.231,35.892,36.763,35.065,28.441
0.282,41.140,55.669,36.054,8.263,35.502,36.909,35.027,28.081
0.382,41.048,55.680,35.367,8.191,35.442,36.581,35.023,28.487
0.291,41.134,56.313,35.944,8.152,35.698,36.924,35.312,28.358
0.288,41.687,55.911,35.717,8.327,35.817,36.642,35.125,28.358
0.335,41.293,55.601,36.634,8.242,35.407,36.799,34.657,28.107
0.407,41.218,55.718,36.138,8.494,35.347,37.190,35.576,28.068
0.245,41.273,56.000,36.251,8.132,35.700,36.804,35.114,28.019
0.261,40.904,56.166,35.969,8.422,35.640,36.623,35.527,27.956
0.271,41.563,56.413,36.292,8.125,35.693,36.904,34.760,28.748
0.310,41.296,56.084,35.917,8.325,35.532,36.944,34.806,28.244
0.281,41.323,56.219,36.215,8.282,35.346,36.727,35.206,28.452
0.295,40.670,55.990,35.985,8.373,35.144,37.451,35.153,28.271
0.376,41.069,56.354,35.893,8.326,35.626,36.949,35.185,28.461
0.207,41.229,56.148,36.459,8.241,35.436,36.814,34.794,28.707
0.326,41.477,56.170,36.288,8.280,35.370,37.000,34.707,28.578
0.287,41.037,55.956,36.395,8.283,35.951,36.575,35.036,28.262
0.180,41.013,55.811,36.522,8.172,35.216,36.807,34.967,28.732
0.223,41.422,55.817,36.328,8.316,35.104,37.115,35.062,28.406
0.278,41.632,56.201,36.489,8.118,35.409,36.477,35.070,28.236
0.211,41.224,55.464,36.546,8.486,35.538,36.973,35.280,28.246
0.266,41.152,55.635,35.952,8.180,35.501,36.996,35.618,28.555
0.308,41.031,55.940,36.193,8.372,35.957,36.860,34.997,28.473
0.290,40.901,56.017,35.831,8.388,35.626,37.060,34.912,28.166
0.333,41.141,56.254,35.840,8.287,35.428,37.075,34.802,28.720
0.326,41.097,55.793,35.907,7.996,35.851,36.912,35.077,28.465
0.301,41.111,55.833,36.086,8.163,35.688,36.794,35.164,28.238
0.388,41.690,56.048,36.087,8.293,35.689,37.465,34.800,28.041
0.330,41.440,55.812,36.453,8.399,35.705,37.025,35.422,28.473
0.285,41.226,55.539,36.020,8.130,35.148,36.551,35.097,28.292
0.387,41.123,55.539,35.530,8.178,35.727,36.789,35.113,27.756
0.242,41.182,56.379,35.553,8.110,35.463,36.648,34.952,28.321
0.411,41.191,55.989,35.934,8.306,35.428,36.900,35.131,28.622
0.300,41.613,56.446,35.980,8.164,35.339,36.641,35.128,28.267
0.367,41.269,56.242,35.915,8.277,35.413,36.969,34.724,28.585
0.274,41.308,55.609,36.329,8.223,35.184,37.038,34.945,28.726
0.239,40.893,56.016,36.112,8.030,35.508,36.752,35.194,28.520
0.331,40.852,56.016,36.381,8.343,35.254,36.916,34.868,28.543
0.299,41.492,56.592,35.947,8.307,35.817,37.063,34.960,28.013
0.455,40.983,55.588,36.251,8.314,34.882,36.663,34.723,28.249
0.293,41.233,55.757,36.406,8.073,35.567,36.647,34.951,28.031
0.302,40.879,55.551,35.863,8.171,35.885,36.631,35.357,28.688
0.355,41.497,55.995,35.808,8.384,35.417,36.631,35.353,28.275
0.334,41.221,55.761,35.958,8.075,35.648,36.920,35.164,28.653
0.249,40.891,56.064,36.204,8.189,35.565,36.844,35.145,28.198
0.299,41.045,55.801,36.255,8.281,35.709,37.039,34.975,28.604
