CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.052,43.545,58.772,38.535,9.633,37.656,39.501,37.792,30.583
0.035,42.770,58.814,38.307,9.653,38.283,38.961,37.197,30.810
0.047,43.157,59.011,38.335,9.612,37.968,38.762,37.368,30.771
0.124,43.596,58.007,38.197,9.360,38.008,39.373,38.196,30.885
0.138,43.387,58.262,37.956,9.787,37.680,39.645,37.890,30.593
0.133,43.439,58.054,38.064,9.846,38.529,39.330,37.445,30.773
0.101,43.810,58.692,37.725,9.501,37.938,39.382,37.703,31.103
0.077,43.116,58.652,38.229,9.716,38.064,39.232,37.531,30.713
0.084,43.203,57.627,38.015,9.792,38.441,39.104,37.454,31.042
0.091,43.571,58.238,38.192,9.669,38.312,39.536,37.609,31.060
0.048,44.110,58.687,37.930,9.570,38.382,39.601,37.527,31.173
0.072,43.470,58.166,38.033,9.582,37.485,39.211,37.781,30.978
0.110,43.844,58.053,38.176,9.580,37.812,39.248,37.511,30.501
0.106,43.697,58.767,38.068,9.624,37.830,39.978,37.714,30.912
0.053,43.375,59.284,38.068,9.501,38.064,39.413,37.748,30.735
0.122,43.148,57.986,37.799,9.751,37.213,39.575,38.103,31.072
0.096,43.400,58.698,38.524,9.568,38.070,39.336,37.853,30.867
0.125,43.815,58.426,37.861,9.560,38.392,39.385,37.348,30.660
0.081,42.859,58.785,38.363,9.911,38.079,39.437,37.333,30.626
0.107,43.229,58.242,38.219,9.630,38.259,39.205,37.431,31.050
0.052,43.031,58.919,38.215,9.662,37.763,39.460,37.803,30.626
0.131,43.515,58.028,37.834,9.616,38.440,39.263,37.824,30.222
0.054,43.822,58.367,38.781,9.419,38.460,39.394,37.244,30.829
0.062,43.554,58.535,38.348,9.551,37.693,39.202,37.407,30.974
0.108,43.246,58.336,38.931,9.582,38.308,39.619,37.881,30.843
0.148,43.332,58.585,38.631,9.651,38.302,39.163,37.155,30.571
0.108,43.098,57.932,38.737,9.718,38.078,39.275,37.948,30.906
0.056,43.167,58.380,38.012,9.759,37.848,39.438,38.155,31.227
0.088,43.254,58.239,38.247,9.483,37.880,39.453,37.689,30.819
0.072,43.455,58.409,38.180,9.635,38.019,39.025,38.134,30.696
0.035,43.409,57.901,38.104,9.709,38.063,39.264,37.418,30.758
0.088,43.635,58.601,37.700,9.583,37.818,39.416,37.749,30.255
0.119,43.075,58.035,38.077,9.710,37.929,39.491,37.788,31.096
0.082,43.565,58.383,37.827,9.420,37.888,39.621,38.153,30.893
0.096,43.320,58.254,38.062,9.639,38.209,38.998,37.481,30.936
0.098,43.796,58.741,38.202,9.702,37.411,38.898,37.490,30.960
0.097,43.809,57.636,38.309,9.412,37.835,39.122,38.072,30.591
0.027,43.382,58.586,38.126,9.670,38.496,39.303,38.054,31.262
0.116,43.390,57.913,38.135,9.435,37.999,39.147,37.717,30.928
0.059,44.013,58.927,37.876,9.412,37.596,39.078,37.800,31.262
0.132,42.989,58.885,38.161,9.435,37.989,39.132,37.570,30.780
0.089,43.593,58.677,37.644,9.860,38.193,39.408,37.771,30.904
0.054,43.684,58.679,38.133,9.688,38.477,38.883,37.824,31.184
0.022,43.530,58.105,38.136,9.718,38.272,39.295,38.155,30.643
0.129,43.590,58.315,38.008,9.645,38.123,39.397,37.324,30.787
0.154,43.085,58.421,37.948,9.628,38.060,39.461,38.162,30.787
0.037,43.459,58.727,38.534,9.503,37.963,39.313,37.589,30.254
5.668,33.373,47.271,42.516,15.291,31.279,39.861,34.696,41.402
0.012,43.765,57.844,38.345,9.591,38.288,38.823,37.399,30.742
0.053,43.235,58.238,38.387,9.416,37.207,39.467,37.726,30.751
0.103,43.371,58.320,38.303,9.696,38.018,40.008,37.254,31.349
0.085,43.233,58.318,37.748,9.736,37.988,39.693,37.614,30.810
0.099,43.911,59.406,38.489,9.693,38.161,39.073,37.685,31.002
0.022,43.588,57.803,37.927,9.466,38.110,38.997,37.644,30.794
0.041,43.639,58.588,38.625,9.348,38.373,39.302,38.175,30.739
0.031,43.341,59.066,38.493,9.697,37.727,38.871,38.035,30.690
0.067,43.659,58.637,38.701,9.627,38.283,39.163,37.315,31.263
0.007,43.382,59.135,38.147,9.641,38.090,39.437,37.675,31.130
0.175,43.559,58.564,38.152,9.667,38.230,39.225,37.388,31.163
0.052,44.127,58.562,37.839,9.685,38.223,39.103,38.028,30.492
0.058,43.541,57.656,37.674,9.706,38.058,39.110,37.577,30.683
0.059,43.610,58.891,37.891,9.648,38.025,39.300,37.990,31.042
0.044,42.960,58.544,38.542,9.580,38.598,39.096,37.597,30.867
0.055,43.269,58.477,37.994,9.663,37.497,39.746,37.255,30.798
0.152,42.906,58.701,38.029,9.385,38.151,39.225,37.733,31.063
0.095,43.769,58.206,37.589,9.791,38.043,39.234,37.720,30.711
0.064,43.217,58.559,38.229,9.730,38.060,38.445,37.313,30.830
0.100,43.642,58.149,38.169,9.157,38.113,39.257,37.723,30.957
0.101,43.030,58.684,37.820,9.647,38.050,39.039,37.710,30.968
0.095,43.547,58.728,38.098,9.712,38.107,38.721,37.903,31.624
0.141,43.495,58.737,38.636,9.598,38.237,39.302,37.747,30.891
0.099,43.240,58.778,38.002,9.651,38.159,39.737,37.851,30.877
0.056,43.554,58.598,38.047,9.467,37.858,39.030,37.671,31.373
0.057,43.294,58.876,38.035,9.521,37.875,39.403,37.572,30.871
0.105,43.065,58.696,38.077,9.586,38.061,39.198,37.486,30.999
0.106,43.214,58.137,37.867,9.584,38.297,39.773,37.653,30.905
0.067,43.076,58.220,38.139,9.637,37.861,39.158,37.450,30.518
0.185,43.484,58.984,38.021,9.710,38.442,38.982,37.843,30.628
0.208,43.497,58.062,37.355,9.598,38.566,38.465,37.312,30.648
0.070,43.446,57.951,37.855,9.492,38.025,39.571,37.597,30.602
0.122,43.464,58.409,38.169,9.612,38.016,39.113,38.208,30.818
0.048,43.292,58.694,38.504,9.651,37.670,39.321,37.954,31.110
0.091,43.261,59.108,37.713,9.661,38.264,39.862,37.789,30.692
0.104,43.642,58.352,37.997,9.830,37.525,39.199,38.043,30.902
0.117,43.371,58.386,37.794,9.893,38.129,39.500,37.346,30.883
0.071,43.925,58.027,38.426,9.494,37.635,39.664,37.578,31.288
0.117,43.543,58.560,38.543,9.448,38.062,39.346,37.798,30.824
0.160,44.062,58.407,37.708,9.803,38.076,39.375,37.667,30.633
0.108,43.323,58.733,37.720,9.688,38.380,39.281,37.645,31.064
0.109,43.682,58.526,38.293,9.884,37.593,39.596,37.711,31.169
0.123,43.542,58.523,38.536,9.537,38.172,39.598,37.848,30.893
0.128,43.245,58.458,38.152,9.868,37.650,39.065,37.468,30.861
0.151,43.402,57.927,38.459,9.450,38.471,38.902,38.125,30.699
0.110,43.421,58.378,38.000,9.453,38.218,39.553,38.046,30.926
0.064,42.928,58.402,38.273,9.555,38.204,39.537,36.877,30.773
0.128,43.289,58.728,38.083,9.506,38.213,39.470,37.897,30.931
6.971,46.066,54.148,42.772,9.301,42.020,39.471,34.349,34.502
0.127,43.585,58.317,38.018,9.685,37.641,39.044,38.019,30.865
0.060,43.310,58.005,38.279,9.489,37.902,39.451,37.858,30.386
0.123,43.032,58.305,38.132,9.529,38.222,38.555,37.931,30.439
0.140,43.031,57.956,38.406,9.615,38.286,39.544,37.301,30.636
0.019,43.074,58.262,38.004,9.462,38.070,39.347,38.148,30.975
0.157,43.170,58.050,37.728,9.422,38.817,39.487,37.556,30.827
0.069,43.784,58.594,38.349,9.643,38.195,39.609,37.550,30.826
0.146,43.358,58.362,38.037,9.746,38.488,39.165,37.360,30.548
