CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.063,37.899,52.765,33.728,6.722,32.916,33.678,31.169,25.088
0.009,38.182,52.327,33.767,6.750,32.589,33.594,31.698,25.408
0.027,37.347,52.413,33.673,6.868,32.816,33.318,31.469,25.196
0.096,38.181,52.719,33.746,6.796,32.781,33.468,31.634,25.178
0.048,37.363,52.668,33.772,6.646,32.642,33.579,31.898,25.131
0.011,37.717,52.495,33.740,6.905,32.700,33.306,31.779,24.912
0.041,37.596,52.858,34.046,6.792,32.468,33.019,31.629,25.056
0.030,37.788,52.452,33.768,6.679,32.772,33.494,31.741,25.271
0.085,37.931,52.654,33.476,6.817,33.104,33.557,31.450,25.013
0.088,37.872,52.329,33.895,6.999,32.359,32.781,31.678,25.336
0.067,38.121,52.727,33.661,6.693,32.612,33.125,31.926,25.029
0.082,37.339,52.840,33.966,6.629,32.537,33.403,31.985,24.869
0.050,38.023,52.336,33.750,6.675,33.183,33.487,31.370,25.105
0.009,37.715,52.748,33.469,6.751,32.558,33.484,31.334,25.127
0.016,37.768,52.717,33.205,6.601,32.274,32.969,32.204,25.121
0.054,37.851,52.859,34.160,6.694,32.868,33.355,31.413,25.032
0.063,38.002,52.191,33.803,6.834,32.959,33.082,31.529,25.088
