CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.045,44.019,59.794,39.375,9.396,38.752,40.664,38.342,31.137
0.108,44.003,59.807,38.810,9.674,38.652,40.113,38.146,31.396
0.105,44.078,58.684,38.967,9.592,38.309,40.326,38.924,31.575
0.093,43.869,59.416,39.031,9.721,38.756,39.909,38.377,31.560
0.050,44.107,58.878,39.110,9.794,38.549,40.425,38.954,31.788
0.170,44.120,59.202,38.869,9.442,38.397,40.049,38.682,31.965
0.118,43.934,59.372,38.974,9.686,39.166,40.226,38.166,31.817
0.086,43.861,59.388,38.893,9.845,39.038,40.381,38.094,31.986
0.094,43.520,59.217,39.137,9.530,38.572,39.653,38.193,31.725
0.054,43.858,59.513,38.633,9.517,38.515,40.306,38.151,31.465
0.124,44.246,59.088,38.975,9.954,39.250,39.681,38.185,31.775
0.109,43.610,59.241,38.796,9.541,38.522,40.141,38.456,32.066
0.189,43.809,59.379,38.913,9.402,38.317,40.177,38.800,31.837
0.116,44.074,58.779,38.703,9.396,38.039,40.133,38.434,31.545
0.141,43.902,58.988,38.808,9.575,38.751,39.901,38.378,31.161
0.159,43.784,59.538,38.764,9.670,38.956,40.396,38.637,31.174
0.057,43.893,59.484,38.669,9.552,38.542,40.603,38.403,31.226
0.027,44.224,59.266,38.578,9.545,38.520,40.257,38.457,31.678
0.127,43.671,58.826,38.674,9.767,38.988,39.748,38.363,31.313
0.079,44.025,59.322,38.800,9.686,38.737,39.837,37.701,30.956
0.112,44.171,59.459,38.886,9.573,38.321,40.220,38.388,31.595
0.080,44.440,59.060,38.741,9.619,39.013,39.621,39.111,31.260
0.102,43.672,58.917,38.783,9.658,39.177,40.285,38.055,31.517
0.057,44.349,59.317,38.689,9.599,39.143,40.733,38.415,31.615
0.023,43.640,59.147,38.566,9.402,38.634,39.931,38.655,31.260
0.157,44.025,58.857,38.825,9.788,38.790,40.367,38.832,31.360
0.116,44.296,59.270,38.651,9.718,38.388,40.317,38.350,31.619
0.070,43.698,59.675,38.649,9.586,39.083,40.089,38.084,31.484
0.156,43.724,59.012,38.512,9.590,38.786,40.506,38.564,31.701
0.052,44.392,59.268,39.201,9.469,38.719,40.487,38.956,31.739
0.134,43.937,59.562,39.338,9.636,38.466,40.295,38.906,31.144
0.161,43.593,59.382,39.242,9.869,39.046,40.365,38.425,31.759
0.058,43.964,59.334,38.706,9.685,38.829,39.986,38.373,30.931
0.132,44.151,58.920,39.036,9.351,38.429,40.264,38.542,31.383
0.095,43.869,58.871,38.788,9.699,39.313,40.491,38.291,31.634
0.028,43.432,58.851,38.419,9.496,38.125,39.947,38.477,31.523
0.038,43.886,58.825,38.871,9.550,38.516,39.779,38.486,31.508
0.088,43.867,59.190,39.304,9.638,38.636,39.978,38.449,31.715
0.101,43.973,59.511,39.417,9.646,38.376,40.093,37.753,31.610
0.123,44.176,59.089,38.883,9.899,38.693,40.522,38.191,31.534
0.133,43.758,59.200,39.236,9.571,38.351,40.586,38.167,31.478
0.114,44.179,58.679,38.899,9.667,38.819,40.490,38.401,31.772
1.011,48.561,64.494,34.880,4.820,37.499,46.485,36.852,23.701
0.124,43.905,59.300,38.727,9.467,38.530,40.320,38.540,31.539
0.167,43.738,59.393,38.808,9.431,38.543,39.809,38.498,31.169
0.104,43.772,59.501,38.811,9.641,38.242,40.044,38.625,31.477
0.125,44.092,58.989,38.533,9.621,38.487,39.664,38.531,31.235
0.130,44.366,60.070,38.535,9.311,38.436,40.051,38.182,31.494
0.132,44.086,59.271,38.993,9.636,38.712,40.190,37.920,31.789
0.073,43.796,59.583,38.398,9.805,38.458,40.027,38.236,31.619
0.061,43.596,59.216,38.855,9.517,38.473,39.944,38.746,31.792
0.178,43.352,59.028,38.962,9.534,38.163,40.336,38.153,31.236
0.172,43.897,59.329,39.053,9.523,38.761,40.543,38.429,31.764
0.158,43.957,59.093,38.880,9.494,38.584,40.210,38.095,31.810
0.149,44.543,59.218,39.105,9.575,39.159,40.235,38.361,31.591
0.010,44.077,59.414,38.458,9.660,39.217,39.888,38.504,31.824
0.063,44.193,59.178,38.580,9.698,38.702,40.770,38.081,30.922
0.086,43.733,59.664,39.023,9.742,38.363,39.801,38.081,31.397
0.048,43.912,58.836,38.973,9.386,38.880,39.887,38.326,31.505
0.071,44.586,59.583,39.047,9.595,38.666,40.200,38.275,31.695
0.136,44.024,59.552,39.217,9.790,38.484,40.063,38.113,31.622
0.133,44.369,59.401,38.818,9.418,38.676,40.009,38.494,31.422
0.063,43.984,59.308,38.754,9.648,38.727,40.061,38.308,31.845
0.090,43.214,59.454,38.846,9.579,38.456,40.214,38.318,31.484
0.051,43.655,59.653,38.426,9.700,38.759,39.824,38.306,31.569
0.159,43.838,59.753,38.979,9.597,38.657,40.534,37.980,31.469
0.086,43.418,59.192,38.623,9.733,38.454,39.809,38.527,31.529
0.070,43.795,59.027,38.344,9.376,38.831,39.792,38.078,31.363
0.118,43.774,59.628,38.815,9.641,38.541,40.374,37.970,31.546
0.112,44.044,59.584,39.010,9.421,38.505,40.165,38.425,31.418
0.151,43.606,59.222,38.852,9.494,38.141,40.286,38.468,31.849
0.109,43.939,59.846,38.984,9.493,38.879,40.129,38.017,31.804
0.207,44.206,59.353,38.819,9.528,38.801,40.132,37.891,31.589
0.088,43.759,59.705,38.840,9.586,38.753,40.359,37.972,31.691
0.039,43.702,59.234,38.932,9.501,39.004,40.090,38.519,31.307
0.121,43.884,59.305,38.418,9.680,38.310,39.870,38.381,31.180
0.142,43.742,59.256,38.951,9.716,38.474,39.896,38.919,31.560
0.111,43.870,59.422,38.903,9.513,38.513,40.381,38.329,31.443
0.080,43.506,59.206,39.580,9.502,38.996,40.496,38.167,31.694
0.115,43.789,59.189,38.374,9.498,38.630,40.297,38.557,31.402
0.121,43.838,59.280,38.572,9.477,38.203,40.502,38.271,31.297
0.065,43.602,59.421,38.914,9.653,38.810,40.186,38.689,31.569
0.072,43.922,58.727,38.911,9.549,38.792,39.961,38.138,31.155
0.146,44.063,59.192,38.730,9.458,38.944,40.431,38.508,31.619
0.135,43.308,59.136,38.276,9.527,38.623,40.318,38.328,31.521
0.167,43.875,59.023,38.957,9.725,39.009,40.389,38.194,31.415
